name,lat,lon,country,state
Sillamae,59.3931,27.7742,EE,Sillamäe
Ostringen,49.2194,8.7108,DE,Baden-Württemberg
Torquay,-38.3333,144.3167,AU,Victoria
Alto Alegre dos Parecis,-12.1278,-61.8508,BR,Rondônia
Damaishan,24.5038,112.2797,CN,Guangdong
Bridgetown,39.1552,-84.6359,US,Ohio
Inderbor,48.5500,51.7833,KZ,
Vohitrindry,-22.3833,47.8500,MG,Fianarantsoa
Empedrado,-27.9333,-58.7833,AR,Corrientes
Raghopur,25.3180,87.0080,IN,Bihār
Giporlos,11.1208,125.4494,PH,Eastern Samar
Douar Sidi Laaroussi,31.8450,-9.1586,MA,Marrakech-Safi
Kachavaram,16.5700,79.6750,IN,Andhra Pradesh
Apricena,41.7667,15.4333,IT,Puglia
Beverungen,51.6628,9.3725,DE,North Rhine-Westphalia
Sovetskoe,41.0600,72.7300,KG,Jalal-Abad
Bridgnorth,52.5350,-2.4195,GB,Shropshire
Woodinville,47.7570,-122.1477,US,Washington
Las Vegas,35.6011,-105.2206,US,New Mexico
Argentona,41.5558,2.4025,ES,Catalonia
Clayton,39.8689,-84.3292,US,Ohio
Bedburg,51.7667,6.1833,DE,North Rhine-Westphalia
Great Bookham,51.2780,-0.3730,GB,Surrey
Castelnuovo di Verona,45.4333,10.7667,IT,Veneto
Balatonfured,46.9500,17.8833,HU,Veszprém
Radomir,42.5500,22.9500,BG,Pernik
Morbegno,46.1333,9.5667,IT,Lombardy
San Jeronimo,6.4417,-75.7278,CO,Antioquia
Chigwell,51.6225,0.0723,GB,Essex
Sabinov,49.1061,21.0856,SK,Prešov
Rapur,14.2015,79.5351,IN,Andhra Pradesh
Gudgeri,15.1225,75.3653,IN,Karnātaka
Mehsari,25.7554,85.8477,IN,Bihār
Baghauni,25.9338,86.0594,IN,Bihār
Plaza Huincul,-38.9338,-69.1987,AR,Neuquén
Ceyu,37.7939,114.0905,CN,Hebei
Yamato,32.6858,130.9859,JP,Kumamoto
Andrews,32.3207,-102.5520,US,Texas
Joure,52.9667,5.7833,NL,Fryslân
Rudrur,18.6700,77.9000,IN,Andhra Pradesh
Lakshminarayanapuram,11.7914,79.5555,IN,Tamil Nādu
Blue Ash,39.2480,-84.3827,US,Ohio
Guabari,26.1511,88.1623,IN,Bihār
Brenes,37.5500,-5.8667,ES,Andalusia
Bolintin Vale,44.4472,25.7572,RO,Giurgiu
McCalla,33.3023,-87.0302,US,Alabama
Monfort Heights,39.1823,-84.6075,US,Ohio
Cicuco,9.2667,-74.6500,CO,Bolívar
Ocna Mures,46.3900,23.8600,RO,Alba
North Greenbush,42.6706,-73.6633,US,New York
Raffadali,37.4047,13.5339,IT,Sicilia
Vila Pouca de Aguiar,41.5006,-7.6422,PT,Vila Real
Lincoln,40.1508,-89.3720,US,Illinois
Chakwai,25.0543,85.6620,IN,Bihār
Sankt Georgen im Schwarzwald,48.1247,8.3308,DE,Baden-Württemberg
Weilburg,50.4833,8.2500,DE,Hesse
Vasylivka,47.4435,35.2802,UA,Zaporizka Oblast
Asjen,34.8500,-5.6167,MA,Tanger-Tétouan-Al Hoceïma
Messadine,35.7619,10.5953,TN,Sousse
La Grande,45.3242,-118.0865,US,Oregon
Agutaya,11.1520,120.9396,PH,Palawan
Gangelt,50.9831,6.0000,DE,North Rhine-Westphalia
Auriol,43.3694,5.6314,FR,Provence-Alpes-Côte d’Azur
Marojala,-14.4833,50.0333,MG,Antsiranana
Camardi,37.8330,34.9854,TR,Niğde
Sarrebourg,48.7347,7.0539,FR,Grand Est
Huguan Nongchang,21.2015,110.2459,CN,Guangdong
Dedemsvaart,52.6000,6.4667,NL,Overijssel
Wolvega,52.8761,6.0014,NL,Fryslân
Fouriesburg,-28.6227,28.2109,ZA,Free State
Kanabur,13.3523,75.4517,IN,Karnātaka
Oroco,-8.6200,-39.6019,BR,Pernambuco
Xaafuun,10.4167,51.2667,SO,Bari
Sharon,41.2340,-80.4998,US,Pennsylvania
Jami,18.0458,83.2664,IN,Andhra Pradesh
Ansiao,39.9167,-8.4333,PT,Leiria
Oncativo,-31.9167,-63.6667,AR,Córdoba
Miranda do Corvo,40.1000,-8.3333,PT,Coimbra
Baghambarpur,26.8075,84.4059,IN,Bihār
Barrafranca,37.3667,14.2000,IT,Sicilia
Matinilla,9.9246,-84.0713,CR,San José
Maglod,47.4439,19.3526,HU,Pest
Simijaca,5.5019,-73.8519,CO,Cundinamarca
Mandramo,24.1822,85.8734,IN,Jhārkhand
Uttoxeter,52.8980,-1.8600,GB,Staffordshire
Belev,53.8167,36.1500,RU,Tul’skaya Oblast’
Carnot-Moon,40.5187,-80.2178,US,Pennsylvania
Yzeure,46.5658,3.3544,FR,Auvergne-Rhône-Alpes
Spilamberto,44.5333,11.0167,IT,Emilia-Romagna
Alaverdi,41.1333,44.6500,AM,Lorri
Hanimciftligi,38.3833,38.3333,TR,Malatya
Tinglayan,17.2650,121.1489,PH,Kalinga
Nako,-29.6481,27.7336,LS,Maseru
Quzanli,40.1600,47.1722,AZ,Ağdam
Kotturu,17.2958,82.4752,IN,Andhra Pradesh
Bou Arada,36.3500,9.6167,TN,Siliana
Steamboat Springs,40.4777,-106.8243,US,Colorado
La Vega,4.9992,-74.3411,CO,Cundinamarca
Mazatlan Villa de Flores,18.0167,-96.9167,MX,Oaxaca
Manuel Ribas,-24.5158,-51.6678,BR,Paraná
Puduru,16.1520,77.8273,IN,Andhra Pradesh
Krasnozavodsk,56.4333,38.2333,RU,Moskovskaya Oblast’
Thames Centre,43.0300,-81.0800,CA,Ontario
Bagado,5.4167,-76.4167,CO,Chocó
Duvvuru,14.8333,78.6500,IN,Andhra Pradesh
Lingamparti,17.2827,82.1231,IN,Andhra Pradesh
Presidente Janio Quadros,-14.6889,-41.6778,BR,Bahia
Altos,-25.2333,-57.2500,PY,Cordillera
Mounds View,45.1071,-93.2076,US,Minnesota
Toura,11.2436,2.3831,BJ,Alibori
Bolsover,53.2304,-1.2875,GB,Derbyshire
Singuilucan,19.9675,-98.5178,MX,Hidalgo
Rogers,45.1865,-93.5783,US,Minnesota
Somain,50.3575,3.2803,FR,Hauts-de-France
Yelmalla,18.8241,78.1609,IN,Andhra Pradesh
Banos,-1.3964,-78.4247,EC,Tungurahua
Sevur,12.6865,79.2687,IN,Tamil Nādu
Abaran,38.2031,-1.4003,ES,Murcia
Seclin,50.5483,3.0294,FR,Hauts-de-France
Silago,10.5291,125.1618,PH,Southern Leyte
Uyar,55.8267,94.3153,RU,Krasnoyarskiy Kray
Gavere,50.9333,3.6667,BE,Flanders
Phalaborwa,-23.9333,31.1167,ZA,Limpopo
Pacatuba,-10.4528,-36.6508,BR,Sergipe
Kirano,-21.8333,47.0500,MG,Fianarantsoa
Venkatagirikota,13.0000,78.5000,IN,Andhra Pradesh
Villa Sandino,12.0500,-84.9928,NI,Chontales
Bachra,23.6886,85.0703,IN,Jhārkhand
Oftersheim,49.3706,8.5847,DE,Baden-Württemberg
Minakshipuram,9.8815,77.2747,IN,Tamil Nādu
Qal`eh Ganj,27.5236,57.8811,IR,Kermān
Agdangan,13.8758,121.9122,PH,Quezon
Arcachon,44.6586,-1.1689,FR,Nouvelle-Aquitaine
Tracunhaem,-7.8050,-35.2400,BR,Pernambuco
Terrasini Favarotta,38.1500,13.0833,IT,Sicilia
Sao Joao do Araguaia,-5.3578,-48.7908,BR,Pará
Stezzano,45.6508,9.6528,IT,Lombardy
Santa Maria de Ipire,8.6638,-65.3563,VE,Guárico
Vetlanda,57.4333,15.0667,SE,Jönköping
Velykodolynske,46.3425,30.5653,UA,Odeska Oblast
Mississippi Mills,45.2167,-76.2000,CA,Ontario
Ambatondrakalavao,-19.4333,47.5000,MG,Antananarivo
Guclukonak,37.4711,41.9139,TR,Şırnak
Kumarkhali,22.3598,88.7990,IN,West Bengal
Mavorano,-21.7833,47.9333,MG,Toliara
Iona,26.5160,-81.9601,US,Florida
Teror,28.0590,-15.5476,ES,Canary Islands
Yvetot,49.6169,0.7531,FR,Normandie
Begowal,31.6125,75.5194,IN,Punjab
Schleiden,50.5331,6.4667,DE,North Rhine-Westphalia
Raymond Terrace,-32.7615,151.7441,AU,New South Wales
Spreitenbach,47.4167,8.3667,CH,Aargau
Monteprandone,42.9167,13.8333,IT,Marche
Domahani,23.7569,87.0256,IN,West Bengal
Sinincay,-2.8333,-79.0000,EC,Azuay
Stoughton,42.9237,-89.2225,US,Wisconsin
Zabaykalsk,49.6514,117.3269,RU,Zabaykal’skiy Kray
Kotla,32.7522,74.7470,IN,Jammu and Kashmīr
Mazidagi,37.4792,40.4864,TR,Mardin
Azle,32.8955,-97.5379,US,Texas
Powell River,49.8353,-124.5247,CA,British Columbia
Sete Barras,-24.3878,-47.9258,BR,São Paulo
Adi Keyh,14.8333,39.3667,ER,Ma’ĭkel
Prudhoe,54.9610,-1.8490,GB,Northumberland
Bonyhad,46.3006,18.5309,HU,Tolna
Triel-sur-Seine,48.9808,2.0061,FR,Île-de-France
Kannudaiyampatti,10.6377,78.4733,IN,Tamil Nādu
Balya,39.7500,27.5833,TR,Balıkesir
Gouande,10.7828,0.9186,BJ,Atacora
Alovera,40.5967,-3.2481,ES,Castille-La Mancha
Waltershausen,50.8975,10.5558,DE,Thuringia
South Glengarry,45.2000,-74.5833,CA,Ontario
Petushki,55.9333,39.4667,RU,Vladimirskaya Oblast’
Adygeysk,44.8832,39.1902,RU,Adygeya
Hadamar,50.4500,8.0500,DE,Hesse
Culaba,11.6578,124.5425,PH,Leyte
Mettet,50.3192,4.6569,BE,Wallonia
Shinile,9.6667,41.8333,ET,Sumalē
Bargaon,25.3455,84.6607,IN,Bihār
Claiborne,32.5379,-92.1981,US,Louisiana
Berkeley Heights,40.6764,-74.4244,US,New Jersey
Barsaun,25.6316,84.4372,IN,Bihār
Castellbisbal,41.4767,1.9822,ES,Catalonia
Ganapavaram,15.9232,80.5856,IN,Andhra Pradesh
Betatao,-18.2000,47.8833,MG,Antananarivo
Ganapatipalaiyam,11.0309,77.3367,IN,Tamil Nādu
Mulaikkaraippatti,8.5454,77.7679,IN,Tamil Nādu
Kapelle,51.4833,3.9500,NL,Zeeland
Ringnod,22.6113,74.9338,IN,Madhya Pradesh
Ambalakindresy,-21.1667,47.3333,MG,Fianarantsoa
Sali,26.9833,-0.0333,DZ,Adrar
Chabal Kalan,31.4818,74.7927,IN,Punjab
Santa Maria a Monte,43.7000,10.6833,IT,Tuscany
Upperu,16.6500,77.5167,IN,Andhra Pradesh
Qulan,42.9100,72.7150,KZ,
Tapiratiba,-21.4678,-46.7489,BR,São Paulo
Strunino,56.3667,38.5833,RU,Vladimirskaya Oblast’
Olivar Bajo,-34.2330,-70.8830,CL,Libertador General Bernardo O’Higgins
Tsiately,-23.3167,47.6167,MG,Fianarantsoa
Mahaboboka,-22.9000,44.3333,MG,Toliara
Belemoka,-21.7833,47.6167,MG,Fianarantsoa
Springbok,-29.6667,17.8833,ZA,Northern Cape
Bad Doberan,54.1069,11.9053,DE,Mecklenburg-Western Pomerania
San Antonio del Tequendama,4.6328,-74.3522,CO,Cundinamarca
North Perth,43.7300,-80.9500,CA,Ontario
Kaspiyskiy,45.3908,47.3658,RU,Kalmykiya
Tezontepec,19.8833,-98.8167,MX,Hidalgo
General Enrique Mosconi,-22.6000,-63.8167,AR,Salta
Jennings,38.7231,-90.2644,US,Missouri
Gurgunta,16.2875,76.6319,IN,Karnātaka
Bamessing,5.9847,10.3603,CM,North-West
Piratininga,-22.4128,-49.1350,BR,São Paulo
Pharkia,25.9384,87.4034,IN,Bihār
Loveland,39.2677,-84.2733,US,Ohio
Periya Pattanam,9.2726,78.9023,IN,Mizoram
Honggu,36.2930,102.9575,CN,Gansu
Mahatsinjo,-22.8000,47.4500,MG,Fianarantsoa
Neuhausen auf den Fildern,48.6844,9.2744,DE,Baden-Württemberg
Rosbach vor der Hohe,50.2986,8.7006,DE,Hesse
Noeux-les-Mines,50.4797,2.6647,FR,Hauts-de-France
Sulingen,52.6667,8.8000,DE,Lower Saxony
Sirpur,19.4833,79.6000,IN,Andhra Pradesh
Befeta,-21.2333,47.0500,MG,Fianarantsoa
Ambodiampana,-14.5333,49.8667,MG,Antsiranana
Anjiajia,-16.4833,46.9667,MG,Mahajanga
Bihta,25.5731,84.8358,IN,Bihār
Wantage,51.5890,-1.4270,GB,Oxfordshire
Nartan,43.5167,43.7000,RU,Kabardino-Balkariya
Mekra,25.4705,85.8406,IN,Bihār
Darmanesti,46.3700,26.4797,RO,Bacău
Sagay,9.1167,124.7167,PH,Camiguin
Tarnos,43.5406,-1.4614,FR,Nouvelle-Aquitaine
Mercier,45.3200,-73.7500,CA,Quebec
Milha,-5.6750,-39.1939,BR,Ceará
Kaufungen,51.2811,9.6186,DE,Hesse
South Stormont,45.0833,-74.9667,CA,Ontario
Governador Celso Ramos,-27.3150,-48.5589,BR,Santa Catarina
Jensen Beach,27.2437,-80.2423,US,Florida
Lokapur,16.1656,75.3660,IN,Karnātaka
Andranomamy,-16.6000,47.1333,MG,Mahajanga
Leonforte,37.6417,14.3958,IT,Sicilia
Medway,42.1535,-71.4291,US,Massachusetts
Ksar Sghir,35.8419,-5.5586,MA,Tanger-Tétouan-Al Hoceïma
Olen,51.1500,4.8500,BE,Flanders
West Monroe,32.5120,-92.1513,US,Louisiana
Saraiya,25.6467,84.6312,IN,Bihār
Kouti,6.5542,2.6616,BJ,Plateau
Scheessel,53.1706,9.4831,DE,Lower Saxony
Sakoabe,-22.2000,47.8333,MG,Fianarantsoa
Moody,33.5986,-86.4963,US,Alabama
Ban Bang Lamung,13.0470,100.9289,TH,Chon Buri
Cavdir,37.1550,29.6939,TR,Burdur
Kathanian,31.6373,74.7572,IN,Punjab
Ratanpur,24.8996,86.2888,IN,Bihār
North Palm Beach,26.8217,-80.0576,US,Florida
Hersbruck,49.5081,11.4328,DE,Bavaria
Chos Malal,-37.3833,-70.2667,AR,Neuquén
Gumani,9.4500,-0.7667,GH,Northern
Vannivedu,12.9173,79.3530,IN,Tamil Nādu
Song Phi Nong,14.2306,100.0389,TH,Suphan Buri
Ambohitsilaozana,-17.6833,48.4500,MG,Toamasina
Monte Belo,-21.3258,-46.3678,BR,Minas Gerais
Pudur,11.2960,77.7478,IN,Tamil Nādu
Bagaura,26.0388,84.4624,IN,Bihār
Kushk,32.6428,51.5000,IR,Eşfahān
Al Jumayliyah,25.6208,51.0819,QA,Ash Shīḩānīyah
Soddy-Daisy,35.2571,-85.1739,US,Tennessee
Atmakur,16.3364,77.8056,IN,Andhra Pradesh
Semri,25.3404,84.1970,IN,Bihār
Ambondrona,-21.2667,46.9833,MG,Fianarantsoa
Tonosho,34.4869,134.1884,JP,Kagawa
Akseki,37.0519,31.7842,TR,Antalya
Glencullen,53.2230,-6.2160,IE,Dún Laoghaire-Rathdown
Fannuj,26.5758,59.6397,IR,Sīstān va Balūchestān
Lawaan,11.1408,125.3011,PH,Eastern Samar
Dover,40.5304,-81.4806,US,Ohio
Antonio Prado,-28.8578,-51.2828,BR,Rio Grande do Sul
Macara,-4.3833,-79.9500,EC,Loja
Noceto,44.8167,10.1833,IT,Emilia-Romagna
Bagnolo Mella,45.4333,10.1833,IT,Lombardy
Burgos,17.3331,120.4944,PH,Ilocos Sur
Harrison,36.2438,-93.1198,US,Arkansas
Newton,35.6630,-81.2335,US,North Carolina
Maryport,54.7128,-3.4926,GB,Cumbria
Saint-Colomban,45.7300,-74.1300,CA,Quebec
Grand Terrace,34.0312,-117.3132,US,California
Ampanefena,-13.8667,49.9667,MG,Antsiranana
Honiton,50.8000,-3.1900,GB,Devon
Colesberg,-30.7167,25.1000,ZA,Northern Cape
Treuchtlingen,48.9553,10.9094,DE,Bavaria
Pingtiancun,25.2225,114.6252,CN,Guangdong
Jacksonville,33.8088,-85.7545,US,Alabama
Cusset,46.1344,3.4564,FR,Auvergne-Rhône-Alpes
Nova Londrina,-22.7658,-52.9850,BR,Paraná
Morarano,-18.9000,47.3167,MG,Antananarivo
Ambodisakoana,-15.4167,47.9333,MG,Mahajanga
Cedar Grove,40.8565,-74.2288,US,New Jersey
Bedford,41.3919,-81.5360,US,Ohio
Claye-Souilly,48.9450,2.6867,FR,Île-de-France
Doranda,24.4710,85.9449,IN,Jhārkhand
Ben,32.5444,50.7461,IR,Chahār Maḩāl va Bakhtīārī
Morafeno,-21.1000,48.2000,MG,Fianarantsoa
Graulhet,43.7608,1.9886,FR,Occitanie
Mandritsara,-19.5500,47.0500,MG,Antananarivo
Lowshan,36.6206,49.5106,IR,Gīlān
Vocklabruck,48.0086,13.6558,AT,Oberösterreich
Herzberg am Harz,51.6575,10.3411,DE,Lower Saxony
Crayford,51.4491,0.1812,GB,Kent
Chernigovka,44.3406,132.5689,RU,Primorskiy Kray
Arohi,23.4270,88.6056,IN,Himāchal Pradesh
Frecheirinha,-3.7600,-40.8158,BR,Ceará
Gamboula,4.1333,15.1500,CF,Mambéré-Kadéï
Chinnakkampalaiyam,10.7064,77.4575,IN,Tamil Nādu
Peissenberg,47.7950,11.0603,DE,Bavaria
San Lucas,13.4144,-86.6114,NI,Madriz
Ortaklar,37.8833,27.5000,TR,Aydın
Mirabela,-16.2628,-44.1639,BR,Minas Gerais
Kharar,22.7000,87.6800,IN,West Bengal
Annapolis Neck,38.9409,-76.4997,US,Maryland
Stjordalshalsen,63.4712,10.9189,NO,Trøndelag
Battulapalle,14.5167,77.7833,IN,Andhra Pradesh
Albatera,38.1786,-0.8681,ES,Valencia
Hosir,23.7735,85.8132,IN,Jhārkhand
Tetiiv,49.3708,29.6900,UA,Kyivska Oblast
Vieira do Minho,41.6333,-8.1333,PT,Braga
Lacombe,52.4683,-113.7369,CA,Alberta
Amersfoort,-27.0078,29.8711,ZA,Mpumalanga
Atmakuru,14.6452,77.3554,IN,Andhra Pradesh
Manalalondo,-19.2500,47.1167,MG,Antananarivo
Marovandrika,-22.5167,47.6667,MG,Fianarantsoa
Evato,-22.6000,47.6833,MG,Fianarantsoa
Bansbari,26.1934,87.4498,IN,Bihār
Kaji,26.0249,102.7873,CN,Yunnan
Kyotera,-0.6317,31.5433,UG,Rakai
Alcacer do Sal,38.3725,-8.5136,PT,Setúbal
Campiglia Marittima,43.0667,10.6167,IT,Tuscany
Tenmalai,9.3129,77.4959,IN,Tamil Nādu
Manambolo,-15.2833,49.7000,MG,Toamasina
Juan de Herrera,18.8667,-71.2333,DO,El Valle
Sebt Bni Garfett,35.2500,-5.8333,MA,Tanger-Tétouan-Al Hoceïma
West Carrollton,39.6701,-84.2542,US,Ohio
Abu Dis,31.7625,35.2658,XW,
Celakovice,50.1606,14.7500,CZ,Středočeský Kraj
Wachtersbach,50.2547,9.2919,DE,Hesse
Rochester,42.6866,-83.1198,US,Michigan
Sideropolis,-28.5978,-49.4239,BR,Santa Catarina
Halasztelek,47.3608,18.9878,HU,Pest
Villa Nueva,-32.9000,-68.7667,AR,Mendoza
Amborompotsy,-24.6667,44.9500,MG,Toliara
Marovato,-25.5333,45.2667,MG,Toliara
Santo Stino di Livenza,45.7333,12.6833,IT,Veneto
Notodden,59.6294,9.1914,NO,Vestfold og Telemark
Boortmeerbeek,50.9833,4.5667,BE,Flanders
Vikasnagar,30.4680,77.7740,IN,Uttarākhand
Rehti,22.7378,77.4340,IN,Madhya Pradesh
Parigi,13.8929,77.4598,IN,Andhra Pradesh
Bryn,53.4990,-2.6570,GB,Wigan
Bemanevika,-14.1333,50.1000,MG,Antsiranana
Pharaha,24.8522,85.5471,IN,Bihār
Antsirabe Afovoany,-15.9500,48.9667,MG,Mahajanga
Fehmarnsund,54.4454,11.1702,DE,Schleswig-Holstein
El Marsa,36.8111,3.2556,DZ,Alger
Kotra,22.7062,88.5411,IN,West Bengal
Ankilimalinika,-22.9500,43.5667,MG,Toliara
Sandrakatsy,-16.3333,49.6167,MG,Toamasina
Manambidala,-22.7500,47.2667,MG,Fianarantsoa
Shahr-e Herat,30.0547,54.3717,IR,Yazd
Isaka-Ivondro,-24.8000,46.8500,MG,Toliara
Andreba,-14.5833,48.1833,MG,Mahajanga
Ambararata,-15.0167,48.6333,MG,Mahajanga
Gardony,47.1973,18.6091,HU,Fejér
La Chapelle-Saint-Luc,48.3119,4.0444,FR,Grand Est
Tabocas do Brejo Velho,-12.7058,-44.0069,BR,Bahia
Palleja,41.4242,1.9978,ES,Catalonia
Mudhol,18.9667,77.9167,IN,Andhra Pradesh
Solofra,40.8333,14.8500,IT,Campania
Sahavalanina-Antenina,-16.5667,49.2500,MG,Toamasina
Ankilivalo,-20.2833,44.6333,MG,Toliara
Bolongongo,-8.4667,15.2500,AO,Cuanza-Norte
Linnich,50.9789,6.2678,DE,North Rhine-Westphalia
Portland,36.5921,-86.5239,US,Tennessee
Mambore,-24.3189,-52.5300,BR,Paraná
Schodack,42.5297,-73.6858,US,New York
Mangindrano,-14.2833,48.9667,MG,Mahajanga
Lansdowne,39.0844,-77.4839,US,Virginia
Mahagama,25.0342,87.3187,IN,Jhārkhand
Ambohimahavelona,-23.4333,43.8833,MG,Toliara
Taran,26.1570,87.5430,IN,Bihār
Mineiros do Tiete,-22.4089,-48.4508,BR,São Paulo
Amboaboa,-15.9333,48.7167,MG,Mahajanga
Cambridge,38.5515,-76.0787,US,Maryland
Ambahoabe,-16.7667,49.5000,MG,Toamasina
Ban Tat,17.2791,102.8022,TH,Udon Thani
Puttanattam,10.4670,78.3687,IN,Tamil Nādu
Oulad Rahmoun,32.3278,-6.5006,MA,Béni Mellal-Khénifra
Anolaima,4.7617,-74.4640,CO,Cundinamarca
Solana Beach,32.9943,-117.2574,US,California
Andohajango,-15.9000,48.5000,MG,Mahajanga
North Adams,42.6844,-73.1166,US,Massachusetts
Shiwan,37.4786,109.4230,CN,Shaanxi
Ampitasimo,-17.7833,48.3833,MG,Toamasina
Ilafy,-17.8833,48.4167,MG,Toamasina
Morungaba,-22.8800,-46.7917,BR,São Paulo
Kirikera,13.7690,77.4841,IN,Andhra Pradesh
Brieselang,52.5833,13.0000,DE,Brandenburg
Maktar,35.8606,9.2058,TN,Siliana
Tranovaho,-25.3000,44.9667,MG,Toliara
Ampanavoana,-15.6667,50.2000,MG,Antsiranana
Ambatolampy,-18.9000,46.1167,MG,Antananarivo
Parker,34.8513,-82.4512,US,South Carolina
Hanumantanpatti,9.7858,77.3170,IN,Tamil Nādu
Bonneville,46.0789,6.4008,FR,Auvergne-Rhône-Alpes
Antongomena-Bevary,-15.9500,45.9333,MG,Mahajanga
Trezzo sull'Adda,45.6089,9.5200,IT,Lombardy
Plan-de-Cuques,43.3469,5.4631,FR,Provence-Alpes-Côte d’Azur
Zhdanivka,48.1500,38.2500,UA,Donetska Oblast
Lauritsala,61.0708,28.2597,FI,Etelä-Karjala
Sunne,59.8333,13.1333,SE,Värmland
Bni Khloug,32.6500,-7.3833,MA,Casablanca-Settat
Wanderley,-12.1200,-43.8878,BR,Bahia
Haslev,55.3333,11.9667,DK,Sjælland
Ambakireny,-17.6667,47.8500,MG,Mahajanga
Galashiels,55.6194,-2.8033,GB,Scottish Borders
Bejofo,-17.8333,48.2333,MG,Toamasina
Chapantongo,20.2833,-99.4000,MX,Hidalgo
Kalingiyam,11.4324,77.4178,IN,Tamil Nādu
Gomparou,11.3000,2.4489,BJ,Alibori
Kanel,15.4833,-13.1667,SN,Matam
Sirur,16.0965,75.7858,IN,Karnātaka
Santa Luzia do Itanhy,-11.3508,-37.4478,BR,Sergipe
Dorado,18.4657,-66.2726,PR,Puerto Rico
Divnoye,45.9072,43.3558,RU,Stavropol’skiy Kray
Harmah,25.9261,45.3336,SA,Ar Riyāḑ
St. Ann,38.7266,-90.3872,US,Missouri
Upanema,-5.6419,-37.2578,BR,Rio Grande do Norte
Kesabpur,22.9700,88.2600,IN,West Bengal
Khajuri,25.9144,86.6772,IN,Bihār
Maroviro,-21.2333,44.7333,MG,Toliara
Chero,25.2463,85.8169,IN,Bihār
Bou Adel,34.5428,-4.5075,MA,Fès-Meknès
Loyish Shaharchasi,39.8839,66.7481,UZ,Samarqand
Guisser,32.7667,-7.5000,MA,Casablanca-Settat
Amboise,47.4114,0.9825,FR,Centre-Val de Loire
Sooke,48.3761,-123.7378,CA,British Columbia
Green Valley,39.3414,-77.2400,US,Maryland
Meadville,41.6476,-80.1468,US,Pennsylvania
Chaiyo,14.6666,100.4702,TH,Ang Thong
Miami,36.8878,-94.8711,US,Oklahoma
Antri,26.0581,78.2100,IN,Madhya Pradesh
Rozhyshche,50.9131,25.2700,UA,Volynska Oblast
Dagmara,26.3953,86.7601,IN,Bihār
Oatfield,45.4125,-122.5940,US,Oregon
Joppatowne,39.4181,-76.3516,US,Maryland
Antigua,28.4160,-14.0118,ES,Canary Islands
Bruay-sur-l'Escaut,50.3983,3.5394,FR,Hauts-de-France
Teutschenthal,51.4500,11.8000,DE,Saxony-Anhalt
Maizieres-les-Metz,49.2122,6.1611,FR,Grand Est
Brzeg Dolny,51.2708,16.7208,PL,Dolnośląskie
Mercogliano,40.9231,14.7428,IT,Campania
Perez,14.1833,121.9333,PH,Quezon
Marianske Lazne,49.9647,12.7011,CZ,Karlovarský Kraj
Montgomeryville,40.2502,-75.2405,US,Pennsylvania
Ifs,49.1383,-0.3531,FR,Normandie
Nagar,24.0914,87.9888,IN,West Bengal
San Juan Tecuaco,14.0836,-90.2664,GT,Santa Rosa
Motkur,17.4500,79.2667,IN,Andhra Pradesh
Franeker,53.2000,5.5333,NL,Fryslân
Piketberg,-32.9000,18.7667,ZA,Western Cape
Borgosesia,45.7167,8.2667,IT,Piedmont
Conceicao do Rio Verde,-21.8808,-45.0850,BR,Minas Gerais
South Daytona,29.1657,-81.0055,US,Florida
Itayanagi,40.6959,140.4572,JP,Aomori
Gornyak,50.9833,81.4667,RU,Altayskiy Kray
Damarcherla,16.7269,79.6369,IN,Andhra Pradesh
Chinna Gollapalem,16.3701,81.5322,IN,Andhra Pradesh
Montecorvino Rovella,40.7000,14.9833,IT,Campania
Schongau,47.8167,10.9000,DE,Bavaria
Licinio de Almeida,-14.6819,-42.5078,BR,Bahia
Nyamti,14.1400,75.5600,IN,Karnātaka
Pianiga,45.4583,12.0080,IT,Veneto
Kent,41.4735,-73.7319,US,New York
Dawson Creek,55.7606,-120.2356,CA,British Columbia
Palmital,-24.8928,-52.2028,BR,Paraná
Karahal,25.4909,77.0543,IN,Madhya Pradesh
Yavoriv,49.9469,23.3931,UA,Lvivska Oblast
Anderlues,50.4080,4.2696,BE,Wallonia
Saposoa,-6.9364,-76.7718,PE,San Martín
Tashi,34.4977,106.5281,CN,Shaanxi
Trenton,39.4792,-84.4620,US,Ohio
Grave,51.7667,5.7333,NL,Noord-Brabant
Kashasha,-1.7578,31.6158,TZ,Kagera
Larkspur,37.9393,-122.5312,US,California
Timberlake,37.3167,-79.2481,US,Virginia
Ulubey,38.4167,29.2833,TR,Uşak
Arluno,45.5000,8.9333,IT,Lombardy
Bonita,32.6651,-117.0296,US,California
Kafr Buhum,35.0611,36.6972,SY,Ḩamāh
Gibraleon,37.3753,-6.9694,ES,Andalusia
Saude,-10.9408,-40.4178,BR,Bahia
Peraiyur,9.7341,77.7900,IN,Tamil Nādu
Monte San Giovanni Campano,41.6333,13.5167,IT,Lazio
Syston,52.7000,-1.0800,GB,Leicestershire
Santiago,9.8291,-84.3044,CR,San José
Sante Bennur,14.1697,76.0033,IN,Karnātaka
Lipari,38.4667,14.9500,IT,Sicilia
Sun Village,34.5596,-117.9558,US,California
Santo Tomas La Union,14.6333,-91.3833,GT,Suchitepéquez
Broussard,30.1396,-91.9540,US,Louisiana
Moka,15.2380,77.0599,IN,Karnātaka
Overlea,39.3642,-76.5175,US,Maryland
Cantagalo,-25.3739,-52.1258,BR,Paraná
